"STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER","geometry"
"26","103","01622994","0500000US26103","26103","Marquette","Marquette County","MI","Michigan","06",4685420990,4185337774,list(list(c(659980.484645675, 660027.532665652, 660020.731025546, 660015.53192082, 660053.462394224, 660112.473060378, 660205.137978615, 660278.265181781, 660305.149259401, 660317.235246346, 660276.030181861, 660207.706444292, 660114.41448204, 660059.69033166, 660010.805608036, 659980.484645675, 1045780.80336451, 1045836.58234315, 1045871.5672198, 1045949.30829668, 1045995.80488837, 1046018.40285418, 1046016.35226339, 1046001.62678293, 1045963.12429043, 1045928.61917536, 1045868.02808696, 1045849.36778969, 
1045769.81102139, 1045759.50635287, 1045763.9725443, 1045780.80336451)), list(c(658639.285239144, 658761.768939788, 658831.117371468, 658874.329378029, 658928.537649264, 658975.472877676, 659038.4280029, 659067.868755266, 659133.513878808, 659187.857699591, 659168.527545843, 659194.061521984, 659245.565253589, 659283.347864548, 659308.068537859, 659350.025304718, 659396.839969598, 659411.622493322, 659392.293140762, 659371.27943809, 659338.818912079, 659295.888691919, 659272.850655112, 659244.529944213, 
659271.478027617, 659276.107508556, 659242.827943767, 659163.935978625, 659122.494454553, 659086.973564769, 659086.563818892, 659030.719231605, 659006.075875348, 658971.826681216, 658881.753360952, 658779.690541576, 658688.111027597, 658688.608473415, 658720.131803135, 658683.270876493, 658630.007072106, 658639.285239144, 1046694.14974636, 1046782.89235327, 1046862.59759543, 1046937.71140067, 1046970.65611935, 1046925.40067981, 1046923.98324123, 1046955.13049683, 1047008.35932548, 1046978.46154722, 
1046904.73060327, 1046866.54863819, 1046826.26980516, 1046796.87427321, 1046800.89450062, 1046823.38714533, 1046785.46554251, 1046735.6293955, 1046664.4560923, 1046615.26934283, 1046612.32756521, 1046618.44989257, 1046595.00181712, 1046571.07514731, 1046491.74636607, 1046440.65584302, 1046371.77865387, 1046311.34069977, 1046293.34599103, 1046249.18712405, 1046213.66026435, 1046176.56092804, 1046131.60763395, 1046112.5964711, 1046136.36896682, 1046232.0387089, 1046371.37920467, 1046424.71393165, 1046493.42896889, 
1046562.96155152, 1046636.34925248, 1046694.14974636)), list(c(655156.037310425, 655178.703488873, 655156.290210109, 655192.811770864, 655230.744656288, 655284.079771209, 655350.335815389, 655406.006397204, 655425.739114316, 655472.601853477, 655455.108368325, 655408.084870214, 655356.46464804, 655311.497833243, 655286.473738629, 655263.679620982, 655203.405378421, 655159.758640072, 655156.037310425, 1050144.59634642, 1050266.32729024, 1050330.15887678, 1050405.97430047, 1050457.55669483, 1050509.41488568, 
1050492.36033527, 1050454.10755442, 1050396.93169801, 1050349.43147194, 1050314.15042094, 1050296.67508429, 1050302.81256377, 1050288.19286599, 1050230.32033069, 1050186.21946844, 1050125.72709967, 1050085.30953156, 1050144.59634642)), list(c(648274.211012869, 648278.468721292, 648288.433692939, 648293.072641962, 648345.55757961, 648375.849893784, 648421.215311942, 648440.375789959, 648507.835186281, 648523.119976826, 648533.20106839, 648519.738154477, 648491.422203935, 648455.587458755, 648417.04904711, 
648386.951537061, 648370.072634427, 648332.284827786, 648294.540997097, 648268.054605714, 648274.211012869, 1057020.40287791, 1057055.58946842, 1057068.26622543, 1057069.92640525, 1057088.709883, 1057102.42241723, 1057138.05300388, 1057135.75982978, 1057114.64758751, 1057117.79124606, 1057100.67616893, 1057077.12244392, 1057053.35496009, 1057031.80778586, 1057006.01615851, 1056994.4337096, 1056972.02105087, 1056955.08197773, 1056950.60185163, 1056972.81444698, 1057020.40287791)), list(c(614115.532634651, 
614217.627333601, 614220.12250115, 614299.434013897, 614362.489132532, 614402.005217461, 614381.93466757, 614244.636403381, 614126.645331667, 614115.532634651, 1081422.97387515, 1081534.31174531, 1081537.0328718, 1081560.9778253, 1081457.25247903, 1081334.31314168, 1081273.29591601, 1081294.19261863, 1081360.71493069, 1081422.97387515)), list(c(612619.681226862, 612669.914544584, 612902.188951918, 613123.259019896, 613327.5396575, 613761.9072426, 613710.000587001, 613432.39480955, 613274.1102671, 
613141.627270706, 613065.635931668, 613031.018421347, 612856.300807375, 612834.646731565, 612766.743546416, 612651.17678822, 612619.681226862, 1081719.44427052, 1081776.89785907, 1081800.44383527, 1081706.20088114, 1081717.83764567, 1081482.84896815, 1081363.70990996, 1081416.71584023, 1081342.10635128, 1081328.88735252, 1081379.8777184, 1081468.80401306, 1081598.69201103, 1081614.79058423, 1081642.809441, 1081634.69598796, 1081719.44427052)), list(c(610443.519725492, 610487.786047062, 610558.715925232, 
610685.547079917, 610828.062962461, 610884.630742181, 610934.416013665, 611007.694744719, 611098.972164669, 611137.416557013, 611120.115849734, 611047.448942651, 610964.010874038, 610954.165953841, 610945.911675247, 610449.778344962, 610443.519725492, 1082807.35753177, 1082871.95365273, 1082873.27080681, 1082776.68025057, 1082626.99254741, 1082629.43324359, 1082674.06231474, 1082628.48995106, 1082535.12401127, 1082355.99773029, 1082162.83527606, 1082074.73403299, 1082074.24550411, 1082220.58407742, 
1082343.27772537, 1082752.24192934, 1082807.35753177)), list(c(607756.3778133, 606985.685007532, 606823.536935652, 606188.107286808, 605991.783652871, 605898.87132695, 604668.450237466, 614172.073203331, 613861.525391465, 613381.907938465, 609305.892450406, 608917.463120699, 608909.46163885, 608829.883564542, 608776.887977291, 608635.221695816, 608641.537686581, 607963.153279197, 608711.827659583, 609557.465301747, 610075.403193335, 610449.112235835, 610829.315250819, 611075.971341773, 611516.829438043, 
